count=48
z=3.3.6.6	n=4	chambers=18	regularOrbits=0,2	minimal=C=18,k=4	convex=false	strictSaturated=true	essential=false	pieces=3,4,6,12	family=root(t=Frac(1,3))	irregular=6-gon(60/60/120/120/120/240)A=1.7321 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,6|3;7,3,8,6|4;4,9,3,6|4;5,10,11,6|4;11,12,5,3|4;13,6,13,6|4;10,7,10,6|4;8,14,7,3|4;15,8,16,3|4;9,16,9,6|4;17,11,14,3|4;12,17,18,3|3;18,13,12,6|4;14,15,17,3|3;16,18,15,6|3;	minimalKey=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,6|3;7,3,8,6|4;4,9,3,6|4;5,10,11,6|4;11,12,5,3|4;13,6,13,6|4;10,7,10,6|4;8,14,7,3|4;15,8,16,3|4;9,16,9,6|4;17,11,14,3|4;12,17,18,3|3;18,13,12,6|4;14,15,17,3|3;16,18,15,6|3;
z=3.3.6.6	n=4	chambers=18	regularOrbits=1,2	minimal=C=18,k=4	convex=false	strictSaturated=true	essential=false	pieces=3,4,6,12	family=root(t=Frac(2,3))	irregular=6-gon(60/60/120/120/120/240)A=1.7321 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,3,6|3;1,4,5,6|4;5,6,1,3|3;7,2,7,6|4;3,8,2,3|4;9,3,6,3|3;4,10,4,6|4;11,5,12,3|4;6,11,9,3|4;13,7,14,6|4;8,9,15,3|4;15,14,8,6|4;10,13,16,6|3;16,12,10,6|4;12,17,11,6|4;14,18,13,6|3;18,15,17,6|4;17,16,18,6|3;	minimalKey=2,1,3,6|3;1,4,5,6|4;5,6,1,3|3;7,2,7,6|4;3,8,2,3|4;9,3,6,3|3;4,10,4,6|4;11,5,12,3|4;6,11,9,3|4;13,7,14,6|4;8,9,15,3|4;15,14,8,6|4;10,13,16,6|3;16,12,10,6|4;12,17,11,6|4;14,18,13,6|3;18,15,17,6|4;17,16,18,6|3;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	minimal=C=20,k=4	convex=true	strictSaturated=true	essential=false	pieces=3,4,6,12	family=rigid	irregular=4-gon(60/60/120/120)A=0.8660 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,3,4|3;1,4,5,4|4;5,6,1,6|3;7,2,8,4|4;3,9,2,6|4;10,3,6,6|3;4,7,11,4|5;11,12,4,4|4;13,5,14,6|4;6,13,10,6|4;8,15,7,4|5;15,8,16,4|4;9,10,17,6|4;17,16,9,3|4;12,11,18,4|5;18,14,12,3|4;14,19,13,3|4;16,20,15,3|5;20,17,19,3|4;19,18,20,3|5;	minimalKey=2,1,3,4|3;1,4,5,4|4;5,6,1,6|3;7,2,8,4|4;3,9,2,6|4;10,3,6,6|3;4,7,11,4|5;11,12,4,4|4;13,5,14,6|4;6,13,10,6|4;8,15,7,4|5;15,8,16,4|4;9,10,17,6|4;17,16,9,3|4;12,11,18,4|5;18,14,12,3|4;14,19,13,3|4;16,20,15,3|5;20,17,19,3|4;19,18,20,3|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	minimal=C=20,k=4	convex=true	strictSaturated=true	essential=false	pieces=3,4,6,12	family=rigid	irregular=4-gon(60/60/120/120)A=0.8660 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,1,3|4;1,4,2,3|4;5,1,6,3|4;7,2,8,3|4;3,7,9,3|4;9,10,3,4|4;4,5,11,3|4;11,12,4,6|4;6,13,5,4|4;14,6,10,4|4;8,15,7,6|4;16,8,12,6|4;17,9,17,4|4;10,18,14,4|4;19,11,20,6|4;12,19,16,6|4;13,20,13,4|4;20,14,19,4|4;15,16,18,6|4;18,17,15,4|4;	minimalKey=2,3,1,3|4;1,4,2,3|4;5,1,6,3|4;7,2,8,3|4;3,7,9,3|4;9,10,3,4|4;4,5,11,3|4;11,12,4,6|4;6,13,5,4|4;14,6,10,4|4;8,15,7,6|4;16,8,12,6|4;17,9,17,4|4;10,18,14,4|4;19,11,20,6|4;12,19,16,6|4;13,20,13,4|4;20,14,19,4|4;15,16,18,6|4;18,17,15,4|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,1	minimal=C=20,k=4	convex=true	strictSaturated=true	essential=false	pieces=3,4,6,12	family=rigid	irregular=4-gon(60/60/120/120)A=0.8660 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|4;13,14,5,4|4;15,6,16,3|4;7,15,11,3|4;12,8,12,6|4;9,17,8,4|4;18,9,18,4|4;10,11,19,3|4;19,18,10,4|4;20,13,17,4|4;14,16,14,4|4;16,20,15,4|4;17,19,20,4|4;	minimalKey=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|4;13,14,5,4|4;15,6,16,3|4;7,15,11,3|4;12,8,12,6|4;9,17,8,4|4;18,9,18,4|4;10,11,19,3|4;19,18,10,4|4;20,13,17,4|4;14,16,14,4|4;16,20,15,4|4;17,19,20,4|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	minimal=C=20,k=4	convex=true	strictSaturated=true	essential=false	pieces=3,4,6,12	family=rigid	irregular=4-gon(60/60/120/120)A=0.8660 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,4|3;7,3,8,6|4;4,9,3,4|4;5,10,11,6|4;11,12,5,3|4;13,6,14,4|4;10,7,10,6|4;8,15,7,3|4;16,8,17,3|4;9,13,18,4|5;18,17,9,4|4;19,11,15,3|4;12,19,20,3|5;20,14,12,4|4;14,20,13,4|5;15,16,19,3|5;17,18,16,4|5;	minimalKey=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,4|3;7,3,8,6|4;4,9,3,4|4;5,10,11,6|4;11,12,5,3|4;13,6,14,4|4;10,7,10,6|4;8,15,7,3|4;16,8,17,3|4;9,13,18,4|5;18,17,9,4|4;19,11,15,3|4;12,19,20,3|5;20,14,12,4|4;14,20,13,4|5;15,16,19,3|5;17,18,16,4|5;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	minimal=C=21,k=4	convex=false	strictSaturated=false	essential=false	pieces=3,4,6,12	family=flexible(t=Frac(2,3))	irregular=10-gon(120/120/120/120/120/120/120/120/240/240)A=5.1962 union=true; 4-gon(60/60/120/120)A=0.8660 union=true	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,4|3;18,9,19,4|4;10,11,20,3|3;20,19,10,10|4;17,21,12,10|3;14,13,21,4|3;21,16,14,10|4;16,20,15,10|3;19,17,18,10|3;	minimalKey=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,4|3;18,9,19,4|4;10,11,20,3|3;20,19,10,10|4;17,21,12,10|3;14,13,21,4|3;21,16,14,10|4;16,20,15,10|3;19,17,18,10|3;
z=3.3.6.6	n=4	chambers=23	regularOrbits=0,1	minimal=C=23,k=4	convex=true	strictSaturated=false	essential=true	pieces=3,4,6,12	family=flexible(t=Frac(1,2))	irregular=4-gon(75/75/105/105)A=0.9659 union=false; 6-gon(90/90/135/135/135/135)A=2.4142 union=false	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|5;12,8,17,6|3;9,18,8,4|3;19,9,19,4|4;10,11,20,3|5;20,19,10,4|4;17,21,12,6|3;22,13,21,4|3;14,16,14,4|4;16,22,15,4|5;23,17,18,6|3;18,20,23,4|5;21,23,22,6|5;	minimalKey=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|5;12,8,17,6|3;9,18,8,4|3;19,9,19,4|4;10,11,20,3|5;20,19,10,4|4;17,21,12,6|3;22,13,21,4|3;14,16,14,4|4;16,22,15,4|5;23,17,18,6|3;18,20,23,4|5;21,23,22,6|5;
z=3.4.3.12	n=3	chambers=12	regularOrbits=0,1,2	minimal=C=12,k=3	convex=true	strictSaturated=true	essential=true	pieces=3,4,6,12	family=rigid	irregular=6-gon(90/90/90/150/150/150)A=2.3660 union=false	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,3,12|4;1,2,4,12|4;4,5,1,3|4;3,6,2,3|4;7,3,8,3|4;9,4,10,3|4;5,9,11,3|4;11,8,5,4|4;6,7,12,3|4;12,10,6,6|4;8,11,7,4|4;10,12,9,6|4;	minimalKey=2,1,3,12|4;1,2,4,12|4;4,5,1,3|4;3,6,2,3|4;7,3,8,3|4;9,4,10,3|4;5,9,11,3|4;11,8,5,4|4;6,7,12,3|4;12,10,6,6|4;8,11,7,4|4;10,12,9,6|4;
z=3.4.3.12	n=3	chambers=24	regularOrbits=0,1,2,3	minimal=C=12,k=3	convex=true	strictSaturated=true	essential=true	pieces=3,4,6,12	family=rigid	irregular=6-gon(90/90/90/150/150/150)A=2.3660 union=false	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,4,12|4;1,5,6,12|4;5,1,7,12|4;6,8,1,3|4;3,2,9,12|4;4,10,2,3|4;9,11,3,3|4;12,4,13,3|4;7,14,5,3|4;15,6,16,3|4;17,7,18,3|4;8,15,19,3|4;19,18,8,4|4;20,9,21,3|4;10,12,22,3|4;22,21,10,6|4;11,20,23,3|4;23,13,11,4|4;13,23,12,4|4;14,17,24,3|4;24,16,14,6|4;16,24,15,6|4;18,19,17,4|4;21,22,20,6|4;	minimalKey=2,1,3,12|4;1,2,4,12|4;4,5,1,3|4;3,6,2,3|4;7,3,8,3|4;9,4,10,3|4;5,9,11,3|4;11,8,5,4|4;6,7,12,3|4;12,10,6,6|4;8,11,7,4|4;10,12,9,6|4;
