count=473
z=3.4.4.6	n=3	chambers=24	regularOrbits=1,2,3,4	irregularOrbits=0	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,4|3;4,1,5,4|3;3,6,1,6|3;2,7,8,4|5;8,9,2,3|3;10,3,9,6|3;7,4,11,4|5;5,12,4,3|5;13,5,6,3|3;6,14,13,6|4;11,15,7,6|5;16,8,17,3|5;9,16,10,3|4;15,10,18,6|4;14,11,19,6|5;12,13,20,3|4;20,21,12,4|5;19,22,14,4|4;18,23,15,4|5;17,24,16,4|4;24,17,23,4|5;23,18,24,4|4;22,19,21,4|5;21,20,22,4|4;
z=3.8.24	n=3	chambers=18	regularOrbits=1,2,3	irregularOrbits=0	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,12|3;4,1,5,12|3;3,6,1,24|3;2,7,8,12|3;8,9,2,3|3;10,3,9,24|3;7,4,11,12|3;5,12,4,3|3;13,5,6,3|3;6,14,13,24|3;11,15,7,8|3;16,8,15,3|3;9,16,10,3|3;14,10,17,24|3;18,11,12,8|3;12,13,18,3|3;17,18,14,8|3;15,17,16,8|3;
z=3.8.24	n=4	chambers=24	regularOrbits=0,1,2,4	irregularOrbits=3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,24|3;4,1,5,24|3;3,6,1,8|3;2,7,8,24|3;8,9,2,3|3;10,3,9,8|3;11,4,12,24|3;5,13,4,3|3;14,5,6,3|3;6,15,14,8|3;7,16,17,24|3;17,18,7,6|3;19,8,18,3|3;9,19,10,3|3;15,10,20,8|3;16,11,21,24|3;12,22,11,6|3;23,12,13,6|3;13,14,23,3|3;20,23,15,6|3;21,24,16,8|3;22,17,24,6|3;18,20,19,6|3;24,21,22,8|3;
z=3.9.18	n=4	chambers=24	regularOrbits=0,1,3	irregularOrbits=2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,4,18|3;1,5,6,18|3;7,1,8,18|3;6,9,1,3|3;10,2,11,18|3;4,12,2,3|3;3,10,13,18|3;13,14,3,6|3;15,4,14,3|3;5,7,16,18|3;16,17,5,9|3;18,6,17,3|3;8,19,7,6|3;20,8,9,6|3;9,18,20,3|3;11,21,10,9|3;22,11,12,9|3;12,15,22,3|3;23,13,21,6|3;14,23,15,6|3;24,16,19,9|3;17,24,18,9|3;19,20,24,6|3;21,22,23,9|3;
z=3.9.18	n=4	chambers=24	regularOrbits=0,2,3	irregularOrbits=1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,18|3;4,1,5,18|3;3,6,1,6|3;2,7,8,18|3;8,9,2,3|3;10,3,9,6|3;11,4,12,18|3;5,13,4,3|3;14,5,6,3|3;6,15,14,6|3;7,16,17,18|3;17,18,7,9|3;19,8,18,3|3;9,19,10,3|3;20,10,21,6|3;16,11,22,18|3;12,23,11,9|3;24,12,13,9|3;13,14,24,3|3;15,22,23,6|3;23,24,15,9|3;22,20,16,6|3;21,17,20,9|3;18,21,19,9|3;
z=5.5.10	n=4	chambers=18	regularOrbits=0,2	irregularOrbits=1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,10|3;4,1,5,10|3;3,6,1,6|3;2,7,8,10|3;8,9,2,5|3;10,3,9,6|3;11,4,12,10|3;5,13,4,5|3;14,5,6,5|3;6,10,14,6|3;7,11,15,10|3;15,16,7,5|3;16,8,16,5|3;9,17,10,5|3;12,18,11,5|3;13,12,13,5|3;18,14,17,5|3;17,15,18,5|3;
z=3.3.6.6	n=4	chambers=19	regularOrbits=0,1,3	irregularOrbits=2	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,8,6|5;4,9,3,3|5;10,4,7,3|4;5,11,5,6|5;12,6,13,3|5;7,12,10,3|3;11,8,14,6|5;9,10,15,3|3;15,16,9,8|5;14,17,11,3|5;13,15,12,8|3;18,13,17,8|5;19,14,16,3|5;16,18,19,8|2;17,19,18,3|2;
z=3.4.3.12	n=4	chambers=16	regularOrbits=0,2,3	irregularOrbits=1	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=2,1,3,12|2;1,4,5,12|3;5,3,1,24|2;6,2,7,12|3;3,8,2,24|3;4,6,9,12|4;9,10,4,3|3;11,5,10,24|3;7,12,6,3|4;13,7,8,3|3;8,11,13,24|4;14,9,15,3|4;10,14,11,3|4;12,13,16,3|4;16,15,12,4|4;15,16,14,4|4;
z=3.4.3.12	n=4	chambers=18	regularOrbits=0,1,2,4	irregularOrbits=3	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=1,2,3,12|4;4,1,5,12|4;3,6,1,3|4;2,4,7,12|4;7,8,2,3|4;9,3,10,3|4;5,11,4,3|4;12,5,13,3|4;6,9,14,3|2;14,13,6,16|4;15,7,16,3|4;8,15,17,3|4;17,10,8,16|4;10,14,9,16|2;11,12,18,3|4;18,16,11,4|4;13,17,12,16|4;16,18,15,4|4;
z=3.8.24	n=4	chambers=22	regularOrbits=0,2,3	irregularOrbits=1	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=1,2,3,24|2;4,1,5,24|2;3,5,1,24|2;2,6,7,24|3;7,3,2,24|2;8,4,9,24|3;5,10,4,24|3;6,11,12,24|3;12,13,6,3|3;14,7,13,24|3;11,8,15,24|3;9,16,8,3|3;17,9,10,3|3;10,18,17,24|3;15,19,11,8|3;20,12,19,3|3;13,20,14,3|3;18,14,21,24|3;22,15,16,8|3;16,17,22,3|3;21,22,18,8|3;19,21,20,8|3;
