count=1
z=3.4.3.12	n=3	chambers=12	sigs=List(3.6.3.12, 3.4.3.12, 3.4.3.6)	regularOrbits=0,1,3	irregularOrbits=2	key=2,1,3,12|4;1,2,4,12|4;4,5,1,3|4;3,6,2,3|4;7,3,8,3|4;9,4,10,3|4;5,9,11,3|4;11,8,5,4|4;6,7,12,3|4;12,10,6,6|4;8,11,7,4|4;10,12,9,6|4;
