count=6
z=3.4.4.6	n=3	chambers=16	sigs=List(4.4.6, 3.4.4.4.4, 3.4.4.6)	regularOrbits=0,2,3,4,5	irregularOrbits=1	key=1,1,2,6|3;2,3,1,4|3;4,2,3,4|3;3,5,4,4|5;5,4,6,4|5;6,7,5,4|5;8,6,9,4|5;7,10,11,4|4;11,9,7,3|5;10,8,12,4|4;9,13,8,3|4;12,14,10,4|4;13,11,15,3|4;14,12,16,4|4;15,16,13,6|4;16,15,14,6|4;
z=3.4.3.12	n=3	chambers=12	sigs=List(3.6.3.12, 3.4.3.12, 3.4.3.6)	regularOrbits=0,1,3	irregularOrbits=2	key=2,1,3,12|4;1,2,4,12|4;4,5,1,3|4;3,6,2,3|4;7,3,8,3|4;9,4,10,3|4;5,9,11,3|4;11,8,5,4|4;6,7,12,3|4;12,10,6,6|4;8,11,7,4|4;10,12,9,6|4;
z=3.4.4.6	n=3	chambers=18	sigs=List(3.3.3.6, 3.3.3.4.3.4, 3.4.4.6)	regularOrbits=0,3,4,5,6	irregularOrbits=1,2	key=1,1,2,6|4;2,3,1,3|4;4,2,5,3|4;3,4,6,3|6;6,5,3,3|4;5,7,4,3|6;7,6,8,3|6;8,9,7,4|6;10,8,11,4|6;9,12,13,4|4;13,11,9,3|6;12,10,14,4|4;11,15,10,3|4;14,16,12,4|4;15,13,17,3|4;16,14,18,4|4;17,18,15,6|4;18,17,16,6|4;
z=3.4.4.6	n=3	chambers=17	sigs=List(3.3.4.6.4, 3.4.3.4, 3.4.4.6)	regularOrbits=1,2,3	irregularOrbits=0	key=1,2,1,3|5;3,1,4,3|5;2,3,5,3|4;5,6,2,4|5;4,7,3,4|4;8,4,9,4|5;10,5,11,4|4;6,12,13,4|4;13,9,6,6|5;7,14,15,4|4;15,11,7,3|4;14,8,14,4|4;9,16,8,6|4;12,10,12,4|4;11,17,10,3|4;16,13,17,6|4;17,15,16,3|4;
z=3.8.24	n=3	chambers=18	sigs=List(3.12.24, 3.8.24, 3.8.12)	regularOrbits=0,2,3	irregularOrbits=1	key=1,2,3,12|3;4,1,5,12|3;3,6,1,24|3;2,7,8,12|3;8,9,2,3|3;10,3,9,24|3;7,4,11,12|3;5,12,4,3|3;13,5,6,3|3;6,14,13,24|3;11,15,7,8|3;16,8,15,3|3;9,16,10,3|3;14,10,17,24|3;18,11,12,8|3;12,13,18,3|3;17,18,14,8|3;15,17,16,8|3;
z=3.4.4.6	n=3	chambers=16	sigs=List(3.4.4.6, 4.4.4.6, 3.4.4.4)	regularOrbits=0,1,2	irregularOrbits=3	key=1,2,3,3|4;4,1,5,3|4;3,6,1,6|4;2,4,7,3|4;7,8,2,4|4;9,3,10,6|4;5,11,4,4|4;12,5,12,4|4;6,9,13,6|4;13,12,6,4|4;14,7,15,4|4;8,10,8,4|4;10,14,9,4|4;11,13,16,4|4;16,15,11,4|4;15,16,14,4|4;
