count=654
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(24.36, 9.24.36, 3.9.36, 3.9.24, 3.9, 3.8.24, 3.8.9)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,24|2;4,1,5,24|2;3,5,1,36|2;2,6,7,24|3;7,3,2,36|2;8,4,9,24|3;5,10,4,36|3;6,11,12,24|3;12,13,6,9|3;14,7,13,36|3;15,8,16,24|3;9,17,8,9|3;18,9,10,9|3;10,19,18,36|3;11,20,21,24|3;21,22,11,3|3;23,12,22,9|3;13,24,14,9|3;19,14,25,36|3;20,15,26,24|3;16,27,15,3|3;28,16,17,3|3;17,29,28,9|3;30,18,31,9|3;25,31,19,3|3;26,32,20,8|3;33,21,32,3|3;22,33,23,3|3;29,23,34,9|3;24,30,35,9|2;35,25,24,3|3;36,26,27,8|3;27,28,36,3|3;34,36,29,8|3;31,35,30,3|2;32,34,33,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(24.42, 8.24.42, 3.8.42, 3.8.24, 3.42, 3.8.24, 3.8.8)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,24|2;4,1,5,24|2;3,5,1,42|2;2,6,7,24|3;7,3,2,42|2;8,4,9,24|3;5,10,4,42|3;6,11,12,24|3;12,13,6,8|3;14,7,13,42|3;15,8,16,24|3;9,17,8,8|3;18,9,10,8|3;10,19,18,42|3;11,20,21,24|3;21,22,11,3|3;23,12,22,8|3;13,24,14,8|3;25,14,26,42|3;20,15,27,24|3;16,28,15,3|3;29,16,17,3|3;17,30,29,8|3;24,18,31,8|3;19,25,32,42|2;32,31,19,3|3;27,33,20,8|3;34,21,33,3|3;22,34,23,3|3;30,23,35,8|3;31,26,24,3|3;26,32,25,3|2;36,27,28,8|3;28,29,36,3|3;35,36,30,8|3;33,35,34,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.10.30, 3.10, 8.10.30, 8.30, 3.8.30, 3.24.30, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,10|3;4,1,5,10|3;3,6,1,8|3;2,7,8,10|3;8,9,2,30|3;10,3,9,8|3;11,4,12,10|3;5,13,4,30|3;14,5,6,30|3;6,15,14,8|2;7,11,16,10|2;16,17,7,3|3;13,8,17,30|3;9,18,10,30|2;19,10,18,8|2;12,16,11,3|2;17,12,13,3|3;20,14,15,30|2;15,21,20,8|3;18,22,19,30|3;23,19,24,8|3;25,20,26,30|3;21,27,28,8|3;28,26,21,3|3;22,29,30,30|3;30,24,22,3|3;27,23,31,8|3;24,32,23,3|3;29,25,33,30|3;26,34,25,3|3;31,35,27,24|3;34,28,35,3|3;33,36,29,24|3;32,30,36,3|3;36,31,32,24|3;35,33,34,24|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.10.30, 3.30, 10.24.30, 10.24, 3.10.24, 3.8.10, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,10|3;4,1,5,10|3;3,6,1,3|3;2,7,8,10|3;8,9,2,30|3;10,3,9,3|3;11,4,12,10|3;5,13,4,30|3;14,5,6,30|3;6,10,14,3|2;7,15,16,10|2;16,17,7,24|3;13,8,17,30|3;9,14,10,30|2;18,11,19,10|2;12,19,11,24|2;17,12,13,24|3;15,20,21,10|3;21,16,15,24|2;22,18,23,10|3;19,24,18,24|3;20,25,26,10|3;26,27,20,3|3;28,21,27,24|3;25,22,29,10|3;23,30,22,3|3;31,23,24,3|3;24,32,31,24|3;29,33,25,8|3;34,26,33,3|3;27,34,28,3|3;32,28,35,24|3;36,29,30,8|3;30,31,36,3|3;35,36,32,8|3;33,35,34,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.11.24, 3.11, 11.24.24, 11.24, 3.11.24, 3.8.11, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,11|3;4,1,5,11|3;3,6,1,8|3;2,7,8,11|3;8,9,2,3|3;10,3,9,8|3;11,4,12,11|3;5,13,4,3|3;14,5,6,3|3;6,15,14,8|3;7,16,17,11|2;17,18,7,24|3;19,8,18,3|3;9,19,10,3|3;15,10,20,8|3;21,11,22,11|2;12,22,11,24|2;23,12,13,24|3;13,14,23,3|3;20,23,15,24|3;16,24,25,11|3;25,17,16,24|2;18,20,19,24|3;26,21,27,11|3;22,28,21,24|3;24,29,30,11|3;30,31,24,24|3;28,25,31,24|3;32,26,33,11|3;27,34,26,24|3;31,27,28,24|3;29,32,35,11|2;35,36,29,3|3;34,30,36,24|3;33,35,32,3|2;36,33,34,3|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.12.22, 3.22, 8.12.22, 8.22, 3.8.22, 3.22.24, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,12|3;4,1,5,12|3;3,6,1,3|3;2,7,8,12|3;8,9,2,22|3;10,3,9,3|3;7,4,11,12|3;5,12,4,22|3;13,5,6,22|3;6,10,13,3|2;11,14,7,8|3;15,8,14,22|3;9,13,10,22|2;16,11,12,8|3;12,17,16,22|2;14,18,15,8|2;19,15,18,22|2;20,16,17,8|2;17,21,20,22|3;18,22,19,8|3;23,19,24,22|3;25,20,26,8|3;21,27,28,22|3;28,26,21,3|3;22,29,30,8|3;30,24,22,3|3;27,23,31,22|3;24,32,23,3|3;29,25,33,8|3;26,34,25,3|3;31,35,27,24|3;34,28,35,3|3;33,36,29,24|3;32,30,36,3|3;36,31,32,24|3;35,33,34,24|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.15.20, 3.15, 8.15.20, 8.20, 3.8.20, 3.20.24, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,15|3;4,1,5,15|3;3,6,1,8|3;2,7,8,15|3;8,9,2,20|3;10,3,9,8|3;11,4,12,15|3;5,13,4,20|3;14,5,6,20|3;6,15,14,8|2;7,11,16,15|2;16,17,7,3|3;13,8,17,20|3;9,18,10,20|2;19,10,18,8|2;12,16,11,3|2;17,12,13,3|3;20,14,15,20|2;15,21,20,8|3;18,22,19,20|3;23,19,24,8|3;25,20,26,20|3;21,27,28,8|3;28,26,21,3|3;22,29,30,20|3;30,24,22,3|3;27,23,31,8|3;24,32,23,3|3;29,25,33,20|3;26,34,25,3|3;31,35,27,24|3;34,28,35,3|3;33,36,29,24|3;32,30,36,3|3;36,31,32,24|3;35,33,34,24|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.4.66, 3.66, 4.24.66, 24.66, 3.24.66, 3.8.66, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,24|3;4,1,5,24|3;3,6,1,4|3;2,7,8,24|2;8,9,2,66|3;10,3,9,4|3;11,4,12,24|2;5,12,4,66|2;13,5,6,66|3;6,14,13,4|3;7,15,16,24|3;16,8,7,66|2;9,17,10,66|3;14,10,18,4|3;19,11,20,24|3;12,21,11,66|3;22,13,23,66|3;18,23,14,3|3;15,24,25,24|3;25,26,15,3|3;27,16,26,66|3;17,22,28,66|2;28,18,17,3|3;24,19,29,24|3;20,30,19,3|3;31,20,21,3|3;21,32,31,66|3;23,28,22,3|2;29,33,24,8|3;34,25,33,3|3;26,34,27,3|3;32,27,35,66|3;36,29,30,8|3;30,31,36,3|3;35,36,32,8|3;33,35,34,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.5.60, 3.5, 5.24.60, 24.60, 3.24.60, 3.8.60, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,24|3;4,1,5,24|3;3,6,1,5|3;2,7,8,24|2;8,9,2,60|3;10,3,9,5|3;11,4,12,24|2;5,12,4,60|2;13,5,6,60|3;6,14,13,5|3;7,15,16,24|3;16,8,7,60|2;9,17,10,60|3;18,10,19,5|3;20,11,21,24|3;12,22,11,60|3;17,13,23,60|3;14,18,24,5|2;24,23,14,3|3;15,25,26,24|3;26,27,15,3|3;28,16,27,60|3;23,19,17,3|3;19,24,18,3|2;25,20,29,24|3;21,30,20,3|3;31,21,22,3|3;22,32,31,60|3;29,33,25,8|3;34,26,33,3|3;27,34,28,3|3;32,28,35,60|3;36,29,30,8|3;30,31,36,3|3;35,36,32,8|3;33,35,34,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(3.8.33, 3.33, 8.8.33, 8.33, 3.8.33, 3.24.33, 3.8.24)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,2,3,24|3;4,1,5,24|3;3,6,1,33|3;2,7,8,24|3;8,9,2,3|3;10,3,9,33|3;7,4,11,24|3;5,12,4,3|3;13,5,6,3|3;6,14,13,33|3;11,15,7,8|3;16,8,15,3|3;9,16,10,3|3;17,10,18,33|3;19,11,12,8|3;12,13,19,3|3;14,20,21,33|2;21,19,14,8|3;15,18,16,8|3;22,17,23,33|2;18,23,17,8|2;20,24,25,33|3;25,21,20,8|2;26,22,27,33|3;23,28,22,8|3;24,29,30,33|3;30,31,24,8|3;28,25,31,8|3;32,26,33,33|3;27,34,26,8|3;31,27,28,8|3;29,32,35,33|2;35,36,29,3|3;34,30,36,8|3;33,35,32,3|2;36,33,34,3|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(6.24, 6.24.54, 3.6.54, 3.24.54, 3.54, 3.8.24, 3.8.54)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,24|2;4,1,5,24|2;3,5,1,6|2;2,6,7,24|3;7,3,2,6|2;8,4,9,24|3;5,10,4,6|3;6,11,12,24|3;12,13,6,54|3;14,7,13,6|3;15,8,16,24|3;9,17,8,54|3;18,9,10,54|3;10,19,18,6|3;11,20,21,24|3;21,22,11,3|3;23,12,22,54|3;13,24,14,54|3;19,14,25,6|3;20,15,26,24|3;16,27,15,3|3;28,16,17,3|3;17,29,28,54|3;30,18,31,54|3;25,31,19,3|3;26,32,20,8|3;33,21,32,3|3;22,33,23,3|3;29,23,34,54|3;24,30,35,54|2;35,25,24,3|3;36,26,27,8|3;27,28,36,3|3;34,36,29,8|3;31,35,30,3|2;32,34,33,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(7.24, 7.24.48, 3.7.48, 3.24.48, 3.7, 3.8.24, 3.8.48)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,24|2;4,1,5,24|2;3,5,1,7|2;2,6,7,24|3;7,3,2,7|2;8,4,9,24|3;5,10,4,7|3;6,11,12,24|3;12,13,6,48|3;14,7,13,7|3;15,8,16,24|3;9,17,8,48|3;18,9,10,48|3;10,19,18,7|3;11,20,21,24|3;21,22,11,3|3;23,12,22,48|3;13,24,14,48|3;25,14,26,7|3;20,15,27,24|3;16,28,15,3|3;29,16,17,3|3;17,30,29,48|3;24,18,31,48|3;19,25,32,7|2;32,31,19,3|3;27,33,20,8|3;34,21,33,3|3;22,34,23,3|3;30,23,35,48|3;31,26,24,3|3;26,32,25,3|2;36,27,28,8|3;28,29,36,3|3;35,36,30,8|3;33,35,34,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.12, 8.12.27, 3.12.27, 3.8.27, 3.27, 3.8.24, 3.24.27)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,12|2;4,1,5,12|2;3,5,1,8|2;2,6,7,12|3;7,3,2,8|2;8,4,9,12|3;5,10,4,8|3;6,11,12,12|3;12,13,6,27|3;14,7,13,8|3;11,8,15,12|3;9,16,8,27|3;17,9,10,27|3;10,18,17,8|3;15,19,11,3|3;20,12,19,27|3;13,21,14,27|3;22,14,23,8|3;24,15,16,3|3;16,20,24,27|2;25,17,26,27|3;18,27,28,8|3;28,26,18,3|3;19,24,20,3|2;21,29,30,27|3;30,23,21,3|3;27,22,31,8|3;23,32,22,3|3;29,25,33,27|3;26,34,25,3|3;31,35,27,24|3;34,28,35,3|3;33,36,29,24|3;32,30,36,3|3;36,31,32,24|3;35,33,34,24|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.12, 8.12.30, 3.8.30, 3.8.24, 3.24.30, 24.30, 24.30)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,12|2;4,1,5,12|2;3,5,1,8|2;2,6,7,12|3;7,3,2,8|2;6,4,8,12|3;5,9,4,8|3;8,10,6,30|3;11,7,10,8|3;12,8,9,30|3;9,13,12,8|3;10,14,11,30|3;15,11,16,8|3;17,12,18,30|3;13,19,20,8|3;20,18,13,3|3;14,21,22,30|3;22,16,14,3|3;19,15,23,8|3;16,24,15,3|3;25,17,26,30|3;18,27,17,3|3;23,28,19,24|3;27,20,28,3|3;21,29,30,30|2;30,31,21,24|3;24,22,31,3|3;31,23,24,24|3;32,25,33,30|2;26,33,25,24|2;28,26,27,24|3;29,34,35,30|2;35,30,29,24|2;34,32,36,30|2;33,36,32,24|2;36,35,34,24|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.14, 8.14.24, 3.14.24, 3.8.24, 3.14, 3.8.24, 3.24.24)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,14|2;4,1,5,14|2;3,5,1,8|2;2,6,7,14|3;7,3,2,8|2;8,4,9,14|3;5,10,4,8|3;6,11,12,14|3;12,13,6,24|3;14,7,13,8|3;15,8,16,14|3;9,17,8,24|3;18,9,10,24|3;10,19,18,8|3;11,15,20,14|2;20,21,11,3|3;17,12,21,24|3;13,22,14,24|3;23,14,24,8|3;16,20,15,3|2;21,16,17,3|3;25,18,26,24|3;19,27,28,8|3;28,26,19,3|3;22,29,30,24|3;30,24,22,3|3;27,23,31,8|3;24,32,23,3|3;29,25,33,24|3;26,34,25,3|3;31,35,27,24|3;34,28,35,3|3;33,36,29,24|3;32,30,36,3|3;36,31,32,24|3;35,33,34,24|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.16, 8.16.18, 3.8.18, 3.8.24, 3.18.24, 3.18.24, 3.18)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,16|2;4,1,5,16|2;3,5,1,8|2;2,6,7,16|3;7,3,2,8|2;6,4,8,16|3;5,9,4,8|3;8,10,6,18|3;11,7,10,8|3;12,8,9,18|3;9,13,12,8|3;10,14,11,18|3;15,11,16,8|3;17,12,18,18|3;13,19,20,8|3;20,18,13,3|3;14,21,22,18|3;22,16,14,3|3;19,15,23,8|3;16,24,15,3|3;25,17,26,18|3;18,27,17,3|3;23,28,19,24|3;27,20,28,3|3;21,29,30,18|3;30,31,21,24|3;24,22,31,3|3;31,23,24,24|3;32,25,33,18|3;26,34,25,24|3;28,26,27,24|3;29,32,35,18|2;35,36,29,3|3;34,30,36,24|3;33,35,32,3|2;36,33,34,3|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.18, 8.18.18, 3.18.18, 3.8.18, 3.18, 3.8.24, 3.18.24)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,18|2;4,1,5,18|2;3,5,1,8|2;2,6,7,18|3;7,3,2,8|2;8,4,9,18|3;5,10,4,8|3;6,11,12,18|3;12,13,6,18|3;14,7,13,8|3;11,8,15,18|3;9,16,8,18|3;17,9,10,18|3;10,18,17,8|3;15,19,11,3|3;20,12,19,18|3;13,21,14,18|3;22,14,23,8|3;24,15,16,3|3;16,20,24,18|2;25,17,26,18|3;18,27,28,8|3;28,26,18,3|3;19,24,20,3|2;21,29,30,18|3;30,23,21,3|3;27,22,31,8|3;23,32,22,3|3;29,25,33,18|3;26,34,25,3|3;31,35,27,24|3;34,28,35,3|3;33,36,29,24|3;32,30,36,3|3;36,31,32,24|3;35,33,34,24|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.21, 8.16.21, 3.16.21, 3.8.16, 3.21, 3.8.24, 3.16.24)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,16|3;4,1,5,16|3;3,6,1,24|3;2,7,8,16|3;8,9,2,3|3;10,3,9,24|3;11,4,12,16|3;5,13,4,3|3;14,5,6,3|3;6,15,14,24|3;7,16,17,16|3;17,18,7,8|3;19,8,18,3|3;9,19,10,3|3;15,10,20,24|3;21,11,22,16|3;12,23,11,8|3;24,12,13,8|3;13,14,24,3|3;20,24,15,8|3;16,25,26,16|3;26,27,16,21|3;28,17,27,8|3;18,20,19,8|3;25,21,29,16|3;22,30,21,21|3;31,22,23,21|3;23,32,31,8|2;29,33,25,3|3;34,26,33,21|3;27,35,28,21|2;32,28,35,8|2;36,29,30,3|3;30,34,36,21|2;35,31,32,21|2;33,36,34,3|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.21, 8.21.24, 3.21.24, 3.8.24, 3.21, 3.8.12, 3.12.24)	regularOrbits=1,2,3,4	irregularOrbits=0,5	key=1,2,3,12|3;4,1,5,12|3;3,6,1,24|3;2,7,8,12|3;8,9,2,3|3;10,3,9,24|3;7,4,11,12|3;5,12,4,3|3;13,5,6,3|3;6,14,13,24|3;11,15,7,8|3;16,8,15,3|3;9,16,10,3|3;17,10,18,24|3;19,11,12,8|3;12,13,19,3|3;14,20,21,24|3;21,19,14,8|3;15,18,16,8|3;22,17,23,24|3;18,24,17,8|3;20,25,26,24|3;26,27,20,21|3;28,21,27,8|3;25,22,29,24|3;23,30,22,21|3;31,23,24,21|3;24,32,31,8|2;29,33,25,3|3;34,26,33,21|3;27,35,28,21|2;32,28,35,8|2;36,29,30,3|3;30,34,36,21|2;35,31,32,21|2;33,36,34,3|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.22.24, 3.22.24, 3.8.24, 3.8.22, 8.22, 3.8.22, 3.22)	regularOrbits=0,1,3,4,5	irregularOrbits=2	key=1,2,3,22|3;4,1,5,22|3;3,6,1,8|3;2,7,8,22|3;8,9,2,24|3;6,3,9,8|3;10,4,11,22|3;5,12,4,24|3;9,5,6,24|3;7,13,14,22|3;14,15,7,3|3;16,8,15,24|3;17,10,18,22|3;11,19,10,3|3;20,11,12,3|3;12,21,20,24|3;13,22,23,22|2;23,24,13,8|3;25,14,24,3|3;15,25,16,3|3;21,16,26,24|3;27,17,28,22|2;18,28,17,8|2;29,18,19,8|3;19,20,29,3|3;26,29,21,8|3;22,30,31,22|3;31,23,22,8|2;24,26,25,8|3;32,27,33,22|3;28,34,27,8|3;30,32,35,22|2;35,36,30,3|3;34,31,36,8|3;33,35,32,3|2;36,33,34,3|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.24, 8.20.24, 20.24, 20.24, 3.20.24, 3.8.24, 3.8.20)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,20|3;4,1,5,20|3;3,6,1,8|3;2,7,8,20|2;8,9,2,24|3;10,3,9,8|3;11,4,12,20|2;5,12,4,24|2;13,5,6,24|3;6,14,13,8|2;7,15,16,20|2;16,8,7,24|2;9,17,10,24|2;14,10,17,8|2;18,11,19,20|2;12,19,11,24|2;17,13,14,24|2;15,20,21,20|3;21,16,15,24|2;22,18,23,20|3;19,24,18,24|3;20,25,26,20|3;26,27,20,3|3;28,21,27,24|3;25,22,29,20|3;23,30,22,3|3;31,23,24,3|3;24,32,31,24|3;29,33,25,8|3;34,26,33,3|3;27,34,28,3|3;32,28,35,24|3;36,29,30,8|3;30,31,36,3|3;35,36,32,8|3;33,35,34,8|3;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.24, 8.20.24, 3.8.20, 3.8.24, 3.20.24, 20.24, 20.24)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,20|2;4,1,5,20|2;3,5,1,24|2;2,6,7,20|2;7,3,2,24|2;8,4,9,20|2;5,9,4,24|2;6,10,11,20|3;11,7,6,24|2;12,8,13,20|3;9,14,8,24|3;10,15,16,20|3;16,17,10,3|3;18,11,17,24|3;19,12,20,20|3;13,21,12,3|3;22,13,14,3|3;14,23,22,24|3;15,24,25,20|3;25,26,15,8|3;27,16,26,3|3;17,27,18,3|3;23,18,28,24|3;24,19,29,20|3;20,30,19,8|3;31,20,21,8|3;21,22,31,3|3;28,31,23,8|3;29,32,24,24|3;33,25,32,8|3;26,28,27,8|3;34,29,30,24|3;30,35,34,8|2;32,36,33,24|2;35,33,36,8|2;36,34,35,24|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.24, 8.24.60, 3.24.60, 3.8.24, 3.8.60, 8.60, 8.60)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,24|2;4,1,5,24|2;3,5,1,8|2;2,6,7,24|3;7,3,2,8|2;8,4,9,24|3;5,10,4,8|3;6,11,12,24|3;12,13,6,60|3;10,7,13,8|3;14,8,15,24|3;9,16,8,60|3;13,9,10,60|3;11,17,18,24|3;18,19,11,3|3;20,12,19,60|3;17,14,21,24|3;15,22,14,3|3;23,15,16,3|3;16,24,23,60|3;21,25,17,8|3;26,18,25,3|3;19,26,20,3|3;27,20,28,60|3;29,21,22,8|3;22,23,29,3|3;24,30,31,60|2;31,29,24,8|3;25,28,26,8|3;32,27,33,60|2;28,33,27,8|2;30,34,35,60|2;35,31,30,8|2;34,32,36,60|2;33,36,32,8|2;36,35,34,8|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.48, 8.24.48, 3.24.48, 3.8.48, 3.8.24, 8.48, 8.48)	regularOrbits=0,2,3,4	irregularOrbits=1	key=1,2,3,24|3;4,1,5,24|3;3,6,1,8|3;2,7,8,24|3;8,9,2,3|3;10,3,9,8|3;11,4,12,24|3;5,13,4,3|3;14,5,6,3|3;6,15,14,8|3;7,16,17,24|3;17,18,7,48|3;19,8,18,3|3;9,19,10,3|3;20,10,21,8|3;16,11,22,24|3;12,23,11,48|3;24,12,13,48|3;13,14,24,3|3;15,25,26,8|2;26,24,15,48|3;22,27,16,8|3;28,17,27,48|3;18,21,19,48|3;29,20,30,8|2;21,30,20,48|2;31,22,23,8|3;23,32,31,48|2;25,33,34,8|2;34,26,25,48|2;27,35,28,8|2;32,28,35,48|2;33,29,36,8|2;30,36,29,48|2;35,31,32,8|2;36,34,33,48|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.48, 8.48, 8.48, 8.24.48, 3.24.48, 3.8.48, 3.8.24)	regularOrbits=0,2,3,4	irregularOrbits=1	key=1,2,3,24|3;4,1,5,24|3;3,6,1,8|3;2,7,8,24|3;8,9,2,3|3;10,3,9,8|3;11,4,12,24|3;5,13,4,3|3;14,5,6,3|3;6,15,14,8|3;7,16,17,24|3;17,18,7,48|3;19,8,18,3|3;9,19,10,3|3;15,10,20,8|3;16,11,21,24|3;12,22,11,48|3;23,12,13,48|3;13,14,23,3|3;20,23,15,48|3;21,24,16,8|3;25,17,24,48|3;18,20,19,48|3;26,21,22,8|3;22,27,26,48|2;24,28,25,8|2;29,25,28,48|2;30,26,27,8|2;27,31,30,48|2;28,32,29,8|2;33,29,32,48|2;34,30,31,8|2;31,35,34,48|2;32,36,33,8|2;35,33,36,48|2;36,34,35,8|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.8, 8.8.36, 3.8.36, 3.8.24, 3.24.36, 3.24.36, 3.36)	regularOrbits=1,3,4,5	irregularOrbits=0,2	key=1,2,3,24|3;4,1,5,24|3;3,6,1,3|3;2,7,8,24|3;8,9,2,36|3;10,3,9,3|3;11,4,12,24|3;5,13,4,36|3;14,5,6,36|3;6,10,14,3|2;7,15,16,24|3;16,17,7,3|3;18,8,17,36|3;9,14,10,36|2;15,11,19,24|3;12,20,11,3|3;21,12,13,3|3;13,22,21,36|3;19,23,15,8|3;24,16,23,3|3;17,24,18,3|3;25,18,26,36|3;27,19,20,8|3;20,21,27,3|3;22,28,29,36|3;29,27,22,8|3;23,26,24,8|3;28,25,30,36|3;26,31,25,8|3;30,32,28,8|3;33,29,32,8|3;34,30,31,8|3;31,35,34,8|2;32,36,33,8|2;35,33,36,8|2;36,34,35,8|2;
z=3.8.24	claimed=3	n=7	chambers=36	sigs=List(8.8, 8.8.60, 3.8.60, 3.8.24, 3.24.60, 24.60, 24.60)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,24|2;4,1,5,24|2;3,5,1,60|2;2,6,7,24|2;7,3,2,60|2;8,4,9,24|2;5,9,4,60|2;6,10,11,24|3;11,7,6,60|2;12,8,13,24|3;9,14,8,60|3;10,15,16,24|3;16,17,10,3|3;18,11,17,60|3;15,12,19,24|3;13,20,12,3|3;21,13,14,3|3;14,22,21,60|3;19,23,15,8|3;24,16,23,3|3;17,24,18,3|3;25,18,26,60|3;27,19,20,8|3;20,21,27,3|3;22,28,29,60|3;29,27,22,8|3;23,26,24,8|3;28,25,30,60|3;26,31,25,8|3;30,32,28,8|3;33,29,32,8|3;34,30,31,8|3;31,35,34,8|2;32,36,33,8|2;35,33,36,8|2;36,34,35,8|2;
z=3.8.24	claimed=3	n=7	chambers=38	sigs=List(10.10.24, 10.24, 10.24, 6.10.24, 3.6.24, 3.8.24, 3.6.8)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,10|3;4,1,4,10|3;3,5,1,24|3;2,6,2,10|3;7,3,6,24|3;8,4,5,10|3;5,9,8,24|2;6,10,7,10|2;11,7,10,24|2;12,8,9,10|2;9,13,12,24|2;10,14,11,10|2;15,11,14,24|2;16,12,13,10|2;13,17,16,24|3;14,18,15,10|3;19,15,20,24|3;18,16,21,10|3;17,22,23,24|3;23,21,17,6|3;21,20,18,6|3;24,19,25,24|3;20,26,19,6|3;22,27,28,24|3;28,29,22,3|3;30,23,29,6|3;27,24,31,24|3;25,32,24,3|3;33,25,26,3|3;26,34,33,6|3;31,35,27,8|3;36,28,35,3|3;29,36,30,3|3;34,30,37,6|3;38,31,32,8|3;32,33,38,3|3;37,38,34,8|3;35,37,36,8|3;
z=3.8.24	claimed=3	n=7	chambers=38	sigs=List(10.24, 10.10.24, 10.24, 6.10.24, 3.6.24, 3.8.24, 3.6.8)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,10|2;4,1,5,10|2;3,5,1,24|2;2,6,7,10|3;7,3,2,24|2;8,4,8,10|3;5,9,4,24|3;6,10,6,10|3;11,7,10,24|3;12,8,9,10|3;9,13,12,24|2;10,14,11,10|2;15,11,14,24|2;16,12,13,10|2;13,17,16,24|3;14,18,15,10|3;19,15,20,24|3;18,16,21,10|3;17,22,23,24|3;23,21,17,6|3;21,20,18,6|3;24,19,25,24|3;20,26,19,6|3;22,27,28,24|3;28,29,22,3|3;30,23,29,6|3;27,24,31,24|3;25,32,24,3|3;33,25,26,3|3;26,34,33,6|3;31,35,27,8|3;36,28,35,3|3;29,36,30,3|3;34,30,37,6|3;38,31,32,8|3;32,33,38,3|3;37,38,34,8|3;35,37,36,8|3;
z=3.8.24	claimed=3	n=7	chambers=38	sigs=List(10.24, 10.24, 10.10.24, 6.10.24, 3.6.24, 3.8.24, 3.6.8)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,3,10|2;4,1,5,10|2;3,5,1,24|2;2,6,7,10|2;7,3,2,24|2;8,4,9,10|2;5,9,4,24|2;6,10,11,10|3;11,7,6,24|2;12,8,12,10|3;9,13,8,24|3;10,14,10,10|3;15,11,14,24|3;16,12,13,10|3;13,17,16,24|3;14,18,15,10|3;19,15,20,24|3;18,16,21,10|3;17,22,23,24|3;23,21,17,6|3;21,20,18,6|3;24,19,25,24|3;20,26,19,6|3;22,27,28,24|3;28,29,22,3|3;30,23,29,6|3;27,24,31,24|3;25,32,24,3|3;33,25,26,3|3;26,34,33,6|3;31,35,27,8|3;36,28,35,3|3;29,36,30,3|3;34,30,37,6|3;38,31,32,8|3;32,33,38,3|3;37,38,34,8|3;35,37,36,8|3;
